X	A1: Sample 1	X	A2: Sample 2	X	A3: Sample 3	X	A4: Sample 4	X	A5: Sample 5	X	A6: Sample 6	X	A7: Sample 7	X	A8: Sample 8	X	A9: Sample 9	X	A10: Sample 10	X	A11: Sample 11	X	A12: Sample 12	X	B1: Sample 25	X	B2: Sample 26	X	B3: Sample 27	X	B4: Sample 28	X	B5: Sample 29	X	B6: Sample 30	X	B7: Sample 31	X	B8: Sample 32	X	B9: Sample 33	X	B10: Sample 34	X	B11: Sample 35	X	B12: Sample 36	X	C1: Sample 49	X	C2: Sample 50	X	C3: Sample 51	X	C4: Sample 52	X	C5: Sample 53	X	C6: Sample 54	X	C7: Sample 55	X	C8: Sample 56	X	C9: Sample 57	X	C10: Sample 58	X	C11: Sample 59	X	C12: Sample 60	X	D1: Sample 73	X	D2: Sample 74	X	D3: Sample 75	X	D4: Sample 76	X	D5: Sample 77	X	D6: Sample 78	X	D7: Sample 79	X	D8: Sample 80	X	D9: Sample 81	X	D10: Sample 82	X	D11: Sample 83	X	D12: Sample 84
25.94	1051.56220830741	25.94	913.628461418793	25.94	487.897771468575	25.94	250.018133556316	25.94	149.460684699751	25.94	79.0863154849876	25.94	36.4955109725031	25.94	20.8104997787998	25.94	14.288238164573	25.94	13.8316526573195	25.94	11.4100541575918	25.94	9.04092006529053	25.94	1071.24990276914	25.94	903.477850808961	25.94	501.001040370255	25.94	265.129073973242	25.94	158.444379083696	25.94	93.4953219800093	25.94	60.7348587235532	25.94	22.7136891334785	25.94	14.2456404110921	25.94	12.7328398157961	25.94	15.653064777633	25.94	8.15667903119166	25.94	1090.21857498444	25.94	929.500913970131	25.94	532.737875311139	25.94	270.365126205663	25.94	155.494260948195	25.94	80.3308340949751	25.94	39.5171120245411	25.94	21.7011952711769	25.94	21.5888905836769	25.94	12.6488065215172	25.94	10.6915628828465	25.94	8.38525512163581	25.94	958.97771468575	25.94	909.608159614188	25.94	508.797254200373	25.94	266.860925832296	25.94	160.109919492844	25.94	86.3424422448662	25.94	41.8412578513923	25.94	20.5010686279753	25.94	14.677779951968	25.94	13.721711895224	25.94	13.3207986543248	25.94	8.71594944724253
26.12	1048.08951073429	26.12	909.247044181705	26.12	486.423459863099	26.12	248.749538153391	26.12	149.511354134256	26.12	78.5297295523491	26.12	36.2933193888068	26.12	20.8104997787998	26.12	14.1367722269757	26.12	13.6802110274385	26.12	11.309080663941	26.12	8.83888800098203	26.12	1068.70294026136	26.12	900.581440572495	26.12	499.53066661481	26.12	263.762688627878	26.12	157.838083871344	26.12	92.9403038950685	26.12	60.0796260014779	26.12	22.6633265838908	26.12	14.1449654465814	26.12	12.7328398157961	26.12	15.3510763456752	26.12	8.20702866730515	26.12	1085.44065028002	26.12	926.763087274424	26.12	532.130863021157	26.12	270.163177699129	26.12	155.091044551182	26.12	80.2805049684972	26.12	39.2154532659848	26.12	21.8016651393318	26.12	21.3378572018902	26.12	12.79938750632	26.12	10.7919529913076	26.12	8.43546650761318	26.12	954.462118855009	26.12	906.166867610454	26.12	507.131057482887	26.12	266.508196561917	26.12	159.506298129278	26.12	86.3926680635501	26.12	41.8914289777147	26.12	20.3506950183766	26.12	14.6276847872589	26.12	13.4713165909886	26.12	13.2206417480165	26.12	8.76604081387096
26.44	1045.22965930305	26.44	905.120371810828	26.44	483.220626555694	26.44	248.039120838519	26.44	148.396735959863	26.44	78.4791269640635	26.44	36.1922235969586	26.44	20.6589669949829	26.44	14.0357949352442	26.44	13.6297299777341	26.44	11.107132157407	26.44	8.83888800098203	26.44	1064.47495332918	26.44	897.227656347231	26.44	497.248998522091	26.44	262.902365626945	26.44	156.676017034848	26.44	92.7889336691039	26.44	60.5836525746733	26.44	22.6633265838908	26.44	14.2959786529636	26.44	12.6825129681666	26.44	15.5020713212702	26.44	8.15667903119166	26.44	1082.0351392346	26.44	924.43081051649	26.44	528.943829729309	26.44	268.951462352209	26.44	154.234185399813	26.44	79.7771772421437	26.44	38.9640719800093	26.44	21.6509618563317	26.44	21.3880647897869	26.44	12.8495814211263	26.44	10.5911727743855	26.44	8.33504373565845	26.44	953.396663036714	26.44	904.699264934661	26.44	505.363837896702	26.44	264.89574420504	26.44	158.299055402147	26.44	86.1415268162726	26.44	42.0921043676105	26.44	20.2003198895457	26.44	14.6276847872589	26.44	13.5714750165292	26.44	13.1705632948623	26.44	8.46549109486815
26.76	1041.70591552582	26.76	903.08251011201	26.76	482.915564716864	26.76	246.567507389546	26.76	147.738094080585	26.76	78.2767348417081	26.76	35.83838832549	26.76	20.6084570798654	26.76	13.9853078086108	26.76	13.579250447262	26.76	11.2585935373075	26.76	8.93990403313628	26.76	1061.62239421282	26.76	895.296748599875	26.76	495.271565805849	26.76	262.497520612943	26.76	156.372875505601	26.76	92.4861992941039	26.76	59.928419852598	26.76	22.6633265838908	26.76	13.8429375145846	26.76	12.5315301464297	26.76	15.4517391563278	26.76	8.10632939507817	26.76	1078.83303515868	26.76	920.831032202862	26.76	526.566194772869	26.76	267.335825684505	26.76	154.032565047449	26.76	79.3745138456752	26.76	39.2154532659848	26.76	21.5002585733315	26.76	21.2876511332257	26.76	12.6488065215172	26.76	10.5911727743855	26.76	8.38525512163581	26.76	949.642093186061	26.76	900.549548848786	26.76	503.344206985065	26.76	263.938360493155	26.76	158.299055402147	26.76	85.2374195414592	26.76	41.7409186372122	26.76	20.4509445978531	26.76	14.727875116677	26.76	13.5714750165292	26.76	13.2206417480165	26.76	8.61576595436955
27.07	1036.82744057989	27.07	898.894914291936	27.07	479.602239142608	27.07	246.638320915256	27.07	147.415755078708	27.07	78.3681805896901	27.07	35.8844702014762	27.07	20.5553874143503	27.07	14.034048320643	27.07	13.5270858772244	27.07	11.2571925177035	27.07	8.9387915513004	27.07	1056.24416687407	27.07	892.136849023146	27.07	492.725751695495	27.07	260.795025899079	27.07	155.140989084277	27.07	92.1215370675709	27.07	59.8705665812438	27.07	22.5597922750941	27.07	13.9922093134605	27.07	12.6306134115231	27.07	15.5001422432064	27.07	8.05497651316148	27.07	1075.09041345197	27.07	917.978957970383	27.07	524.679761386262	27.07	265.78810878391	27.07	152.501487447113	27.07	79.1633328731645	27.07	38.8084126800492	27.07	21.4975830807266	27.07	21.1846009364111	27.07	12.7977947502839	27.07	10.8407992281802	27.07	8.5348263138144	27.07	945.719166096317	27.07	895.326791158537	27.07	500.858295871702	27.07	262.595566046541	27.07	157.223159843206	27.07	85.0761478133555	27.07	41.6353976684996	27.07	20.3982803701702	27.07	14.5256866561411	27.07	13.6198584032984	27.07	13.2690687924846	27.07	8.56460791550328
27.39	1032.64022834744	27.39	894.972525976854	27.39	478.941394583748	27.39	245.065418507342	27.39	146.909172396093	27.39	77.7104713360191	27.39	35.8339285957333	27.39	20.2018544114959	27.39	13.8826027505133	27.39	13.4261378605844	27.39	11.0552699011674	27.39	8.68628327676822	27.39	1052.83169098432	27.39	887.360879946491	27.39	491.306260499627	27.39	260.086617059171	27.39	155.191506385329	27.39	91.667488975392	27.39	59.5177961380818	27.39	22.509435992623	27.39	14.0928732690199	27.39	12.6306134115231	27.39	15.55046662577	27.39	8.20600738449439	27.39	1071.32950550647	27.39	915.089324601792	27.39	521.998953926083	27.39	265.283276039074	27.39	152.803874265026	27.39	78.7103967206166	27.39	38.7078732860332	27.39	21.3469000702892	27.39	21.2348007574314	27.39	12.6974201724564	27.39	10.3890988172851	27.39	8.18339186915715	27.39	943.588519630413	27.39	893.707612618218	27.39	500.151515446118	27.39	261.235232469512	27.39	156.418431511324	27.39	84.5237021780892	27.39	41.5350739786196	27.39	20.1978061613365	27.39	14.4255103134527	27.39	13.4195664796502	27.39	13.1188536473564	27.39	8.51452278224552
27.76	1027.86565260669	27.76	891.193853427896	27.76	476.442158143586	27.76	244.071025024885	27.76	146.283072139013	27.76	77.3466965771588	27.76	35.9305406100302	27.76	20.5528298197983	27.76	13.8303993322874	27.76	13.4244673196039	27.76	11.1043681578656	27.76	8.78619338440572	27.76	1048.32104641035	27.76	883.592777933308	27.76	488.558483420431	27.76	259.598915562399	27.76	154.262974174132	27.76	91.5047507329383	27.76	59.208047545726	27.76	22.3555836968863	27.76	13.9401441429094	27.76	12.4780966035018	27.76	15.3975758843863	27.76	8.05397427644216	27.76	1066.1654690805	27.76	911.224551294015	27.76	520.214467074157	27.76	263.483609983514	27.76	151.273140047592	27.76	78.9522044528431	27.76	38.9041138834453	27.76	21.3944649064483	27.76	21.2321586271891	27.76	12.4449347002049	27.76	10.5885371708582	27.76	8.2827714362577	27.76	939.56535009954	27.76	890.257169963917	27.76	497.111066396043	27.76	259.691432009767	27.76	155.795498067531	27.76	84.011027853599	27.76	41.0784934132761	27.76	20.1952930586662	27.76	14.3736327274442	27.76	13.3177632551014	27.76	13.1172213400717	27.76	8.51346336669466
28.06	1024.75124813363	28.06	887.781316100535	28.06	473.341800034217	28.06	243.360784496703	28.06	145.776552487713	28.06	76.7902491504137	28.06	35.4757227558868	28.06	20.5023309551722	28.06	13.8303993322874	28.06	13.4749342882917	28.06	11.4576893391502	28.06	8.83668845189631	28.06	1044.09411160881	28.06	881.103509549583	28.06	488.305065633943	28.06	258.081082026876	28.06	153.505308942236	28.06	91.2020916931069	28.06	58.9057105029862	28.06	22.1541821103762	28.06	14.0911197697952	28.06	12.4780966035018	28.06	15.3472562445564	28.06	8.05397427644216	28.06	1063.31984104765	28.06	906.611900429265	28.06	517.331657490357	28.06	262.070297919	28.06	150.567662646199	28.06	78.1974007422701	28.06	38.300949539046	28.06	21.444687339609	28.06	21.2823537209741	28.06	12.5452967889721	28.06	10.6889022973338	28.06	8.23257254533719	28.06	935.862456451412	28.06	887.17095542491	28.06	494.688092960682	28.06	259.389167872029	28.06	155.041162164054	28.06	84.1114605690867	28.06	41.028334771992	28.06	19.9447307180851	28.06	14.5238793043113	28.06	13.5180302575199	28.06	13.167285812395	28.06	8.6136219289983
28.19	1020.59076807042	28.19	883.596665837273	28.19	472.469782206395	28.19	241.20002740887	28.19	145.04936998476	28.19	76.4772117597661	28.19	35.7744834351285	28.19	20.2473204062928	28.19	13.8286787053488	28.19	13.3723349854791	28.19	11.0020508662953	28.19	8.68412197214598	28.19	1040.34896740483	28.19	876.371512658621	28.19	486.06487349154	28.19	256.683099029609	28.19	152.728628370708	28.19	90.7872481202569	28.19	59.0999150519408	28.19	22.3024587068845	28.19	13.9384098627224	28.19	12.5268530388856	28.19	15.2447216663232	28.19	7.90197975631376	28.19	1055.82010839139	28.19	903.458183005723	28.19	515.547973298706	28.19	261.987225716907	28.19	149.843553180984	28.19	77.9864187589419	28.19	38.4972133100196	28.19	21.2913723898397	28.19	21.1793298239612	28.19	12.5437360404291	28.19	10.4366905210504	28.19	8.23154833875031	28.19	933.666548737248	28.19	882.558238989799	28.19	493.314276716845	28.19	257.89616023109	28.19	154.971599744961	28.19	83.3478537979752	28.19	40.7223282183068	28.19	19.7418250857256	28.19	14.221616632519	28.19	13.215985361039	28.19	12.8152323825112	28.19	8.51240421474558
28.54	1015.99628327942	28.54	880.591895527494	28.54	470.437006251555	28.54	241.25076297742	28.54	144.239046657284	28.54	76.5277954617909	28.54	35.3197252017759	28.54	20.2978129884027	28.54	13.9296183096114	28.54	13.2714120865343	28.54	11.1534549573607	28.54	8.83558908781919	28.54	1037.03910332172	28.54	875.253969426474	28.54	484.493625979721	28.54	256.430174444825	28.54	152.173064175634	28.54	90.3333130034679	28.54	58.4449329551816	28.54	22.2521134353034	28.54	14.0390472526009	28.54	12.5268530388856	28.54	15.1440964257667	28.54	8.00264144483625	28.54	1052.82243328564	28.54	899.251601766609	28.54	513.879191030107	28.54	260.927367465476	28.54	148.93663059452	28.54	77.7851652404983	28.54	38.2961845540324	28.54	21.0905106870296	28.54	20.8280139551972	28.54	12.3430360754677	28.54	10.5370431611953	28.54	8.23154833875031	28.54	926.667470141826	28.54	877.904076729286	28.54	491.34589216845	28.54	256.737625186614	28.54	153.815093637254	28.54	83.1470133564786	28.54	40.7223282183068	28.54	19.9422494129448	28.54	14.2716931003515	28.54	13.3661676859138	28.54	13.015469913905	28.54	8.46233154357622
28.91	1011.70805859667	28.91	876.772343089077	28.91	468.455063059841	28.91	239.373911420751	28.91	143.98581833945	28.91	76.1231501442368	28.91	34.9660219912447	28.91	20.2473204062928	28.91	13.7782089032175	28.91	13.2209498777292	28.91	11.0525191497613	28.91	8.58314364191963	28.91	1033.83119634859	28.91	870.580854223688	28.91	481.30049258211	28.91	254.861939964854	28.91	151.819518906289	28.91	90.2324371831457	28.91	58.3441664787572	28.91	22.0507369049748	28.91	13.9384098627224	28.91	12.3759273273727	28.91	15.3956602864907	28.91	8.00264144483625	28.91	1049.26569498009	28.91	896.007927189599	28.91	511.603623025006	28.91	259.564675214606	28.91	148.735085492349	28.91	77.4329685458914	28.91	38.0951527607147	28.91	21.0402945019944	28.91	20.9785774650488	28.91	12.4433864376147	28.91	10.4366905210504	28.91	8.33193287086534	28.91	924.030192523016	28.91	876.740560462802	28.91	488.569917890022	28.91	255.075403551879	28.91	152.960279492722	28.91	82.8959658419383	28.91	40.5718770896834	28.91	19.641612922116	28.91	14.4719974530161	28.91	13.4162274484286	28.91	13.1155894389346	28.91	8.51240421474558
29.2	1006.98829534146	29.2	873.607958079363	29.2	466.770732911432	29.2	237.924007183729	29.2	142.600634893177	29.2	75.7090920046026	29.2	34.860626953368	29.2	20.1438306857585	29.2	13.4737153568735	29.2	13.3202156212099	29.2	11.0006822817864	29.2	8.73352422807952	29.2	1027.7965231994	29.2	867.221999782311	29.2	480.024383085583	29.2	254.122092300037	29.2	150.487661711656	29.2	89.6160392889352	29.2	58.3369088389414	29.2	22.0983329437935	29.2	13.7857364294377	29.2	12.1228757730867	29.2	15.1422125973769	29.2	8.05197055103441	29.2	1043.69927074263	29.2	892.095759733798	29.2	509.618587899614	29.2	257.917578562321	29.2	148.11204800426	29.2	77.1717977399241	29.2	37.8894102189327	29.2	20.9372588659581	29.2	20.8254230839501	29.2	12.5421756801802	29.2	10.3852218056603	29.2	8.23052438697288	29.2	920.720374891156	29.2	872.787349172783	29.2	486.742851256375	29.2	254.540049874052	29.2	152.337931198688	29.2	82.5844370024257	29.2	40.1155299312337	29.2	19.8395690272616	29.2	14.2198475546943	29.2	13.3144499665692	29.2	13.1640099607188	29.2	8.51134532629991
29.54	1004.28302649583	29.54	868.77040832193	29.54	464.992293428909	29.54	236.858887143923	29.54	142.34743807532	29.54	76.0125321674026	29.54	35.2142861654901	29.54	20.0428580834448	29.54	13.5241788808854	29.54	13.4211274844702	29.54	11.0006822817864	29.54	8.73352422807952	29.54	1022.55245910561	29.54	864.428683604926	29.54	477.895892290708	29.54	252.402326743065	29.54	150.588658609591	29.54	89.162160638761	29.54	57.9338869981496	29.54	22.0983329437935	29.54	13.8863628191473	29.54	12.3240852759302	29.54	15.1925197183263	29.54	7.95132138417986	29.54	1039.17775842767	29.54	890.372811450429	29.54	507.697241572335	29.54	257.110162178132	29.54	147.50751220612	29.54	76.9705631822211	29.54	37.9396596377814	29.54	21.1380955828617	29.54	20.8254230839501	29.54	12.4418385602123	29.54	10.3852218056603	29.54	8.18033798489201	29.54	917.626959198905	29.54	867.324527304391	29.54	484.926073283369	29.54	252.676575716818	29.54	152.136836340807	29.54	82.3334207165848	29.54	40.3662516326658	29.54	19.438770235823	29.54	14.0696383572467	29.54	13.3144499665692	29.54	12.9637973375886	29.54	8.46127888384944
29.78	999.893293631049	29.78	865.40964361239	29.78	462.959770338351	29.78	236.402421010076	29.78	142.043609182579	29.78	75.2033543506655	29.78	34.6080132304236	29.78	19.84091591577	29.78	13.5746408864209	29.78	13.2193052764259	29.78	11.0006822817864	29.78	8.58207595394328	29.78	1018.83571495211	29.78	860.263928193805	29.78	475.61535949745	29.78	251.542431816768	29.78	149.629175931397	29.78	88.9100024587169	29.78	57.5308712312632	29.78	21.997656444365	29.78	13.6347983633498	29.78	12.0725732075662	29.78	14.9912942714812	29.78	7.90099680075258	29.78	1035.11358688892	29.78	885.862669486254	29.78	506.230903641622	29.78	256.403669805013	29.78	146.248051491168	29.78	76.7693346984233	29.78	37.6884064696324	29.78	20.9372588659581	29.78	20.8254230839501	29.78	12.2913325006414	29.78	10.3852218056603	29.78	8.23052438697288	29.78	912.606512003981	29.78	864.137816426172	29.78	483.311143332504	29.78	251.467844259236	29.78	151.131301312352	29.78	81.7309804157855	29.78	40.165673056739	29.78	19.78946993757	29.78	14.1197070774117	29.78	13.11423278801	29.78	12.9637973375886	29.78	8.46127888384944
30.01	997.647309211345	30.01	862.201552587386	30.01	461.181282264585	30.01	235.083727570282	30.01	141.284006581198	30.01	75.1527769409286	30.01	34.6585359750124	30.01	20.194315468439	30.01	13.4232518328617	30.01	13.168850863272	30.01	10.8492962651799	30.01	8.63255921814747	30.01	1015.01722073641	30.01	857.165847742257	30.01	473.892314031596	30.01	250.88487082504	30.01	149.124179293911	30.01	88.7082759146815	30.01	57.4804942604024	30.01	21.9473189538889	30.01	13.6347983633498	30.01	12.1228757730867	30.01	14.9912942714812	30.01	7.90099680075258	30.01	1030.8969360306	30.01	882.416772919517	30.01	503.096039619356	30.01	254.889785343326	30.01	145.391630838724	30.01	76.0650289312259	30.01	37.5879015580296	30.01	20.7866320875187	30.01	20.6246956973426	30.01	12.3415006810063	30.01	10.3852218056603	30.01	8.18033798489201	30.01	910.42593139694	30.01	862.013407295683	30.01	481.292517337355	30.01	250.309453329083	30.01	150.226325860648	30.01	81.2791486717098	30.01	40.215819219197	30.01	19.5389699336827	30.01	13.9694978799641	30.01	13.11423278801	30.01	12.913743802187	30.01	8.36114523971032
30.36	989.918668376866	30.36	856.951861784826	30.36	458.736007462687	30.36	233.989500738495	30.36	140.658839591107	30.36	74.7388909942475	30.36	34.7552581331623	30.36	19.8889266436373	30.36	13.421582274176	30.36	13.2681107402441	30.36	10.9488583085549	30.36	8.8333911800859	30.36	1012.14192708333	30.36	852.996637904229	30.36	471.958469371891	30.36	249.842170981032	30.36	148.398729011194	30.36	88.0417249689055	30.36	57.2718560517724	30.36	21.9445891878498	30.36	13.5827955559118	30.36	12.2219605706817	30.36	14.9894296826415	30.36	8.00065073800917	30.36	1027.26368159204	30.36	877.493392412935	30.36	502.224570506841	30.36	253.445273631841	30.36	145.172052335976	30.36	76.055568106732	30.36	37.3320014915656	30.36	20.7840466855177	30.36	20.4214280161692	30.36	12.0891536883454	30.36	10.2836024346043	30.36	8.17932052991877	30.36	908.284456623134	30.36	858.871657338308	30.36	479.617974580224	30.36	248.364719371891	30.36	149.805477009484	30.36	81.1686440842662	30.36	39.8598499203203	30.36	19.4864453367926	30.36	14.1680149059391	30.36	13.1626489743664	30.36	12.9121376151469	30.36	8.36010529627254
30.69	988.234511038557	30.69	852.980507618159	30.69	457.211792599502	30.69	233.025959071828	30.69	139.443650886194	30.69	74.5871897835044	30.69	34.603708751166	30.69	19.8889266436373	30.69	13.4720395216301	30.69	13.0663136344644	30.69	10.9993140377215	30.69	8.68196174279967	30.69	1007.86574937811	30.69	850.457478233831	30.69	469.526245724502	30.69	248.780074238184	30.69	147.944299498601	30.69	88.0921503323228	30.69	56.9192611162935	30.69	21.7432627511855	30.69	13.5827955559118	30.69	12.1716642616993	30.69	15.0397290281988	30.69	7.90001408970771	30.69	1021.67599502488	30.69	876.226679104478	30.69	499.191202192164	30.69	252.890260611007	30.69	143.912748270367	30.69	75.150146484375	30.69	37.2817583226446	30.69	20.7840466855177	30.69	20.4214280161692	30.69	12.1393163880306	30.69	10.1331105398301	30.69	7.97860140824199	30.69	903.213910914179	30.69	855.381976834577	30.69	476.842690842662	30.69	247.810799518035	30.69	149.151957497668	30.69	80.9678596762282	30.69	39.8598499203203	30.69	19.436352478331	30.69	14.0178243912275	30.69	12.9624566984414	30.69	12.8620903053094	30.69	8.36010529627254
31.02	982.140941736103	31.02	849.209034168636	31.02	455.681721023505	31.02	231.272953651598	31.02	139.122543837831	31.02	74.4767903362455	31.02	34.3468544510167	31.02	19.8359809783454	31.02	13.4703641032093	31.02	12.9638034273567	31.02	10.7961490755872	31.02	8.57994137467355	31.02	1000.81778152593	31.02	846.7973705074	31.02	467.441228936078	31.02	247.737765825146	31.02	146.562757469531	31.02	87.6274231283422	31.02	56.7610891641276	31.02	21.9921850710422	31.02	13.5308056828869	31.02	12.1198605073801	31.02	14.7360955522867	31.02	7.84871879760757	31.02	1016.26673066161	31.02	869.683497077478	31.02	495.641186575053	31.02	251.345278300274	31.02	143.391194347718	31.02	75.1910921857511	31.02	37.1766449874083	31.02	20.6308710947216	31.02	20.4188883534386	31.02	12.137806710579	31.02	10.1820083388552	31.02	7.92743524884187	31.02	900.363857884591	31.02	849.965800273598	31.02	475.067962240393	31.02	246.470845704825	31.02	148.128135784573	31.02	80.1547343303072	31.02	39.5039691600081	31.02	19.3838471753163	31.02	14.0160810975586	31.02	13.0609283428289	31.02	12.9105318276062	31.02	8.25895687312484
31.35	980.150750839448	31.35	847.019960203955	31.35	453.85291008581	31.35	231.222261301455	31.35	138.0087573646	31.35	73.8700548847314	31.35	34.2963442727117	31.35	19.684561264632	31.35	13.3694621582942	31.35	13.0646886731866	31.35	10.9979461339735	31.35	8.63041208241357	31.35	997.152969935331	31.35	842.93833944783	31.35	465.66794397463	31.35	246.271258239025	31.35	146.360813914625	31.35	87.2240764616497	31.35	56.6099958416242	31.35	21.5895822726884	31.35	13.4805050021958	31.35	12.0695704533796	31.35	14.8366832507812	31.35	7.89903162308792	31.35	1013.27017395224	31.35	868.41684414252	31.35	494.781821290884	31.35	250.235366014799	31.35	142.686080031246	31.35	74.8893245359719	31.35	36.7244944852941	31.35	20.5806736447387	31.35	20.6195658140701	31.35	12.137806710579	31.35	10.2321663182731	31.35	7.97760916829569	31.35	895.243323280686	31.35	846.982262778261	31.35	472.293023644447	31.35	244.658187336774	31.35	147.726021813985	31.35	79.6026382854278	31.35	39.2031761295626	31.35	19.4339353221964	31.35	13.9660233126516	31.35	13.1610120325714	31.35	12.8104511740611	31.35	8.40911960115541
31.68	975.915231314513	31.68	842.590901318244	31.68	451.922471552046	31.68	230.005304843925	31.68	137.907506256995	31.68	73.9711784720495	31.68	34.094303559492	31.68	19.5836137767574	31.68	13.3190111858366	31.68	13.1151320551509	31.68	10.7961490755872	31.68	8.52947142598286	31.68	994.302442171372	31.68	839.333183061808	31.68	465.00925918729	31.68	244.905892457406	31.68	145.401557739243	31.68	86.5686343330276	31.68	56.3581675650572	31.68	21.8412086421348	31.68	13.5308056828869	31.68	12.1198605073801	31.68	14.8366832507812	31.68	7.74809466474552	31.68	1007.83552652033	31.68	863.097232153961	31.68	492.052158469096	31.68	249.075004274966	31.68	142.635715590412	31.68	74.4366700251057	31.68	36.9756881966251	31.68	20.5806736447387	31.68	20.4188883534386	31.68	11.987337326621	31.68	10.1318503594372	31.68	8.0277830877495	31.68	890.274744279319	31.68	843.240113170004	31.68	471.082188160677	31.68	244.305721264457	31.68	146.268355634405	31.68	79.8033977233864	31.68	39.2031761295626	31.68	19.083322848332	31.68	13.8158514760291	31.68	13.1109709467495	31.68	12.6102875898229	31.68	8.20890288346443
31.85	969.977054059935	31.85	838.413951753295	31.85	449.1233523999	31.85	228.810585247762	31.85	137.738494000249	31.85	73.4564253003762	31.85	34.0900640290817	31.85	19.7830469624316	31.85	13.1660209073264	31.85	12.8613187139587	31.85	10.7948066049238	31.85	8.57887448318204	31.85	990.15811520766	31.85	836.639575820691	31.85	462.013200230042	31.85	244.369817248508	31.85	145.332997855011	31.85	86.3058117247731	31.85	56.0993686952095	31.85	21.7378553244878	31.85	13.5291231653934	31.85	12.2189210380852	31.85	14.7845515147041	31.85	7.84774283157952	31.85	1003.03805412211	31.85	860.203851653817	31.85	490.171375668366	31.85	247.530712781335	31.85	141.560433213908	31.85	74.3268373266911	31.85	36.9208597004399	31.85	20.6283057041353	31.85	20.3661869545239	31.85	12.1362974085757	31.85	10.3311967031483	31.85	8.02678485558241	31.85	888.187018154688	31.85	841.668933412087	31.85	469.409282905372	31.85	242.815331812671	31.85	145.948625672252	31.85	79.0908885577282	31.85	39.2484257453059	31.85	19.2311941287732	31.85	13.8141335138958	31.85	13.0092693899022	31.85	12.8588915760616	31.85	8.25792989515007
